Marca temporal,Dirección de correo electrónico,Sede,Ubicación,Sub-Ubicación,Nombre del articulo,Foto actual del articulo,Tipo de elemento,Serie,estado,Disponible para su uso,Descripción,Cantidad,Valor unitario,Observaciones,Fecha,Nombre de quien realiza el proceso,Nombre de testigos,Observaciones,Aulas de clases,Articulo del aula de clases,Aulas de tecnología,Articulo del aula de tecnología,Aulas de informática,Articulo del aula de informática,Aulas de música,Articulo del aula de música,Aulas múltiples,Articulo del Aula múltiple,Bibliotecas,Articulo de la Biblioteca,Laboratorios de Física,Articulo del Laboratorio de Física,Laboratorios de Química,Articulo del Laboratorio de Química,Oficinas,Articulo de la Oficina,Codigo contable,Vida util [años],Valor total,Imagen,Edit Url,Etiqueta,Cards,Color,timestampTemp
4/3/2019 11:25:49,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1YuK1wSiSw2AHT6phTlGf3o9gUWyqYTmM,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1573,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1YuK1wSiSw2AHT6phTlGf3o9gUWyqYTmM,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufmgi2ThCTuJb8wDUSKZB8WZ8B3P7L-DnpomSGsdiUGKUmpxRZL65OfHdTZ_WX9yIY,https://drive.google.com/a/denzilescolar.edu.co/file/d/17M4uuF3t6cRd1-bL7ZTJkVTzo9OT9qKn/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:26:45,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Cocina,Lavaplatos,https://drive.google.com/open?id=1XJjGZ6klVeZqayI4BjjmcULSd0d9je63,"Propiedad, planta y equipo.",,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1574,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1XJjGZ6klVeZqayI4BjjmcULSd0d9je63,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufeA6vO644GkIsCEGejSUZPhtUnF7ZRyKFgqIjAwBhlDAjYDyuuPIKcZINRBdiS52s,,,#ffffff,4/3/2019
4/3/2019 11:27:11,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1wAus7hjLE98yhvNRHFZmZWWBB6DSL89d,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1576,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1wAus7hjLE98yhvNRHFZmZWWBB6DSL89d,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue-te4lUxUt7D05w_PV5cvKJW-tED-fxnlJC9g0lrF7fkr21GpELcKivtRFTpOin28,https://drive.google.com/a/denzilescolar.edu.co/file/d/13Ix-388OuxfVZkCeqczW5AViQFMVuNb4/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:28:38,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=1xh6EN0h5BMl9yKigq9CR9Pw4gVPeYJ2E,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1577,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1xh6EN0h5BMl9yKigq9CR9Pw4gVPeYJ2E,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufhfZj2q-0Tyiecl71w0cTCgAHpciFD_B5OPYJG2KTZoQkl7KT7HaXHdeVCqkMzA9E,https://drive.google.com/a/denzilescolar.edu.co/file/d/1OmjEKpB05WacQJgJJV1Hu0Dg9S91CCIL/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:29:25,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1w9uQyOjcmdG9p2QgPcZYCnubsOqs45-L,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Tanque plástico de 50 litros,,,,,,,,,,,1578,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1w9uQyOjcmdG9p2QgPcZYCnubsOqs45-L,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudn3agq_qYanwPUTgpuopOtx-zX8OyzleKcbiqm6MafWwEfWeRn0-kQ096Kcz1WMRg,https://drive.google.com/a/denzilescolar.edu.co/file/d/1LL8-6XH0kLt1L2Kw73LwaIRC1kLDNgJR/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:30:31,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1vnG6_xsbfvULmJ8OYu_7fZLLZcVa49Q7,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1579,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1vnG6_xsbfvULmJ8OYu_7fZLLZcVa49Q7,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudQCN_pbkgAfkozNrSeoRrfIlt6h-zEV3XZbS0sl41Z77d9-qUSxXdtDn_Ry5a9mCs,https://drive.google.com/a/denzilescolar.edu.co/file/d/17yGoiFkWd_7R07yAV4aev-y0nmOjfAmp/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:30:49,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1mPipS0ep2UYLdhhp6MitZ0aqHnbbT3Qy,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1580,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1mPipS0ep2UYLdhhp6MitZ0aqHnbbT3Qy,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufdmEq1wWz4TkfDHp83oseF-Fq_Q5mPZlsIsf_ImUPoCEOPwngLujjNInRPj1Ol-ro,https://drive.google.com/a/denzilescolar.edu.co/file/d/1BgwmTxb_56UOk6OVgn_9KFirTWOkf4xz/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:31:14,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1CJ2fuOjr7ltrzXEhkFG_Si3tyn80Gnqa,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1581,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1CJ2fuOjr7ltrzXEhkFG_Si3tyn80Gnqa,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudY-2JXgfjRBiGM1chB18Ju_mpA2fz4MlmZE1x6E_VlYKFTg0r0X8N8RCprRiFrd3Q,https://drive.google.com/a/denzilescolar.edu.co/file/d/180cGnmn8TeUtEvPffyZlUbMYxcaH0nTj/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:32:18,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1uYrjfcnWWBM8_wpAQKu560KVOOb6wmUE,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Tanque plástico de 75 litros,,,,,,,,,,,1582,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1uYrjfcnWWBM8_wpAQKu560KVOOb6wmUE,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufZCMiW983gUmHcrkiNRCdj_fQC1-gpSEZUT78Ltif72pO9ZBWm7YExCoCwZF5xBWQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/11NVzFxFzJVMyHFrZvwbtzG-Cko9q2dv_/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:32:53,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1_whWm4qTewRSOxrMNcCYFzoDqyEnxfSw,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1583,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1_whWm4qTewRSOxrMNcCYFzoDqyEnxfSw,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucCpctAoH0v3HHLSf7ZgXHap0ymDgjZw5UpSOP2RBksIQZ_jwXfki4h1a40OaDJs4s,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Kly8_-pFvvodqyd6VBNzi3ftOLl3gF9U/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:34:12,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=1WWjs1ZVgsuOUt_qbbjh4JxHAtEobYzeQ,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1584,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1WWjs1ZVgsuOUt_qbbjh4JxHAtEobYzeQ,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucXXmqYwmByjTmPBy-kNy1OxnEDWHgsYRi_8LFJJEgUun7vKR9M86Xzbe0OL7GbWZ4,https://drive.google.com/a/denzilescolar.edu.co/file/d/10W1v7E89Z-3e3Gq7EAPDqVO2qt_jAdJL/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:34:26,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=18ur1CxLpcC7VI74PmI4ExX0NdwScbkUP,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1585,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=18ur1CxLpcC7VI74PmI4ExX0NdwScbkUP,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufRAv7f1fHd4vuJ6DOajfb21p87TafYzl5_zypdAXEohNJb71tkCL42yImei3CybX0,https://drive.google.com/a/denzilescolar.edu.co/file/d/1oQKYSpLSy0T7OpXsaa-pivoEL15bJQqD/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:34:41,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=185pRHebEO_nKjYcfTPpb_sszNwRv5Ba0,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Tanque de 100 litros,,,,,,,,,,,1586,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=185pRHebEO_nKjYcfTPpb_sszNwRv5Ba0,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue_YZbhu1yBzttHAusP2f4PDjNaSgoL7v-wdJyOokWpuG74Ci5CzYmnMhH6A1TiGVA,https://drive.google.com/a/denzilescolar.edu.co/file/d/13XT2eZzsvR2hyDm-oucix_4z1RalWEHz/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:35:41,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1f69U45yWTQgAHgEQ-nRmosqw-TADu5Lu,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1587,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1f69U45yWTQgAHgEQ-nRmosqw-TADu5Lu,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucT1JnD3TpyD-NJTl35Jp1cm3pWsqUwG_5xn3YPV_X6KY3iMTcNe3zF2KLPShSlJCo,https://drive.google.com/a/denzilescolar.edu.co/file/d/12Y6Qif0sCj8gVFxbkmv4YbawDu9wCP4K/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:36:19,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1JdxeYIhX2GWM3LezogvYU5XRkMJQuXgA,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Cocina,Lavaplatos,,,,,,,,,,,1588,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1JdxeYIhX2GWM3LezogvYU5XRkMJQuXgA,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudDEX3atEGFmcmTIbptQ5hVWe60JveY4C-Q6h0uDPfguJLlhlLn0JcsEu-VCBTbebQ,https://drive.google.com/a/denzilescolar.edu.co/file/d/1F8B1PHDIuD7X8ki54lgyqg2mxW9Ci-ri/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:36:44,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1cjbQ0HkYi7nkNMlQkPatA3mcS2yU-v5R,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1589,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1cjbQ0HkYi7nkNMlQkPatA3mcS2yU-v5R,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucfA6eUocrfSNwf3kACKKzrqWPaAhnbxZXd4uhSKaEDRUyb209MUhlEVj6ju1DGAak,https://drive.google.com/a/denzilescolar.edu.co/file/d/13OxRPtC2uKddy3ulJG41Qa2Ip28oudzM/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:37:48,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1gtdQlcwL_2kGdUk8OQhSz-IaOwUwzSCp,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1590,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1gtdQlcwL_2kGdUk8OQhSz-IaOwUwzSCp,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucNVxAKwhlnVzpUy2EGV_wqDqAJxnUna0zc5pGquxJs7DSDccrV87GtzxYOUTDFds8,https://drive.google.com/a/denzilescolar.edu.co/file/d/1VeO4-Npsxg8EH79ri-J-KYdmOHG_SbkW/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:38:57,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1P3YA3Bq6s-PZRroU8itsdG2-Fzbispv3,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1591,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1P3YA3Bq6s-PZRroU8itsdG2-Fzbispv3,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuc-xe9yH9CLH-ENqmdr0nICEhAwAbFHAA4txI3Nz1LF4p5KJzfW8cnvl7GoY8j2hps,,,#ffffff,4/3/2019
4/3/2019 11:39:34,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=10xp5BvrL4GUwWwHDT-KvJK92JE4XSGEn,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1593,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=10xp5BvrL4GUwWwHDT-KvJK92JE4XSGEn,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudV6vFXXlGo9VrL4fHEBR2I3AbXdvYtfNacZ7eOOHTcuq5EnOg2Qk1rgGKRMOuWDBE,,,#ffffff,4/3/2019
4/3/2019 11:41:23,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1zxBiqxubo6sJY0GjStM-OrNbQWY65U_f,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1595,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1zxBiqxubo6sJY0GjStM-OrNbQWY65U_f,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnudrA2BzXrtTSL77aOCUDffifUF-2OC8n5JTCn-4eiEKoWk54C618Uh8gI5FLWHedUg,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Yc5zXBWBuFig4gsnAsi2NeAW3AODLuks/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:41:34,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=1b2NgN19bDHvnOY-Uep9QbHL4N83xqpyW,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1596,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1b2NgN19bDHvnOY-Uep9QbHL4N83xqpyW,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufpOvX4kcmbhtx_Rpv8M7m0IWZPSxr2zh1YBkV_doMfRt8ADvXBVWjQJOe-KFznAtc,https://drive.google.com/a/denzilescolar.edu.co/file/d/1Q1wsTbAgq0yGG_GpsqdQXTX5BuAmxO49/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:43:10,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=14BMWQgTzEot-NHoa1mT-ZeHpNC0Nio02,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1597,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=14BMWQgTzEot-NHoa1mT-ZeHpNC0Nio02,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufWosKNX-Oin2yTPC70TPCzRp3RkYcgHxg6vEe1us9Rc9JvQEuLlbzr9BPk2B2JcnA,https://drive.google.com/a/denzilescolar.edu.co/file/d/1XemdpjqfvUJK9CAa489gsfX8iO3z8tP1/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:43:12,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=17mIZj6fp-ttvu-eLemxbtnBD57aXjMMM,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color AZUL,,,,,,,,,,,1598,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=17mIZj6fp-ttvu-eLemxbtnBD57aXjMMM,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueBL8RIw-8M-zK69fLOgMNaL4EHXBy2Duca0oE1nTLUXYA2JhfhKKxEd6AcDIkmvL0,https://drive.google.com/a/denzilescolar.edu.co/file/d/18ESJthCQnulz_BOCnJfhy6rtN5l2HUt3/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:43:22,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1X54-AZ6qAOMqC9k8_oNmuepsYPIUWYU5,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1599,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1X54-AZ6qAOMqC9k8_oNmuepsYPIUWYU5,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnue3qhokHSIH79cipgXHiZlILiX1-6NcYO5hVL_zmfS84YTsAKUhZcwA6qk4nkJyX4E,https://drive.google.com/a/denzilescolar.edu.co/file/d/1kMeDR0UPL1LEB8qeEtp7zJBIKiMlUqQk/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:44:36,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1bR8LW3qfUmo_Ega7ZCtX_x36felAxBQH,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1600,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1bR8LW3qfUmo_Ega7ZCtX_x36felAxBQH,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnueXJwRCZGwJQL7zllsGZDUF4PAowMQymVVVhIylyyhME6p5jXalGC3n6mkwxKNkLy8,https://drive.google.com/a/denzilescolar.edu.co/file/d/1juRO_TWarFrvjlQfM5s3ljoRk0IVge6z/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:44:45,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1CG311ehdnWuE58WMjdcUW8tQaAZEXs3C,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1601,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1CG311ehdnWuE58WMjdcUW8tQaAZEXs3C,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnufnULNlFp04Ok0ryqfSRklapvjJEyiE24vlHcVSOg8nPhF7KEMjbiiCMRW8Zopkj1w,https://drive.google.com/a/denzilescolar.edu.co/file/d/1-Jf714Frkrrc2PdMKKgufLHSa774yj_U/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:44:50,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color VERDE,https://drive.google.com/open?id=1seW4WSpfOPMjRKAzeNh1E0KBjT_YYciM,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1602,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1seW4WSpfOPMjRKAzeNh1E0KBjT_YYciM,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnucaFT678H4CF9pEFmsZBkqolm2c2DsI5-EKpKqm2cLSk-3UaW6AInOjBixOrEXLInI,https://drive.google.com/a/denzilescolar.edu.co/file/d/1tdyTM7MJY25-xn9g6xib4-jKhm8KE8co/view?usp=drivesdk,,#ffffff,4/3/2019
4/3/2019 11:45:58,inventarios@denzilescolar.edu.co,Mega,Aulas múltiples,Aula - 001,Silla plastica sin descansa brazo color AZUL,https://drive.google.com/open?id=1RTdZlZNhlLmVi20dC9U0K1ZdZTqEhVpo,Muebles enseres y equipo de oficina.,,Bueno,Si,,1,,,,,,,,,,,,,,,Aula - 001,Silla plastica sin descansa brazo color VERDE,,,,,,,,,,,1603,https://drive.google.com/a/denzilescolar.edu.co/thumbnail?id=1RTdZlZNhlLmVi20dC9U0K1ZdZTqEhVpo,https://docs.google.com/forms/d/e/1FAIpQLSdV9i_4guIS_jz6ErnKAoiTci_GpBbZj8tMxBg8JQRtJG0CBw/viewform?edit2=2_ABaOnuddVfp_BkfKBrbp0z24EE2BH5fWhx2Z3O0_mW0Y4v4w6lPlf3EOa_5f58LlHVBOM1Y,https://drive.google.com/a/denzilescolar.edu.co/file/d/1T7gkWvJub6QwC3SrLPu4-Tq7e7F3DeCb/view?usp=drivesdk,,#ffffff,4/3/2019
